,Unnamed: 0,제품,age,skintype,review
1488,1488,1025 독도 머드팩,25,지성,설문단 당첨돼서 써봤어요 기존에는 벤토나이트가 메인인 머드팩 슈렉팩 등 을 주로 써왔는데 겨울이라 조금 자극적이고 건조한 감이 없지않아 있어서 카올린이 메인인 제품을 써보고싶다 생각한 차에 마침 설문단 당첨이 됐어요 주 2회 정도 말랑피부로 세안 후에 디오디너리 글라이콜릭 7 토너로 닦아주고 10분 정도 후에 머드팩을 해주는데요 머드팩을 씻고 나면 코옆 볼 콧망울에 피지가 하얗게 몽글몽글 올라오거든요 근데 카올린은 벤토나이트보다는 피지가 덜 올라와요 아무래도 벤토나이트보다 굳는 것도 덜 하고 쩍쩍 갈라짐 얼굴 당김이 덜한만큼 효과도 덜한 것 같아요 발림성은 부드럽게 잘 발려요 용기도 앞이 작아서 힘 많이 줘야하나 생각했는데 조금만 눌러도 잘 나오구요 근데 은근 한번 바를 때 양이 많이 필요한 것 같아요 이정도 짜면 되겠지 하고 발라보면 조금 부족해서 더 짜요 지성분들이 겨울에 쓰시거나 민감성 건성인 분들이 사계절 쓰기 좋을 것 같아요 저는 겨울동안엔 이거 쓰고 봄 되면 다시 벤토나이트계열로 갈아타려구요 
1489,1489,1025 독도 머드팩,26,지성,체험단으로 선정되어 제품 사용해봤습니다 제형은 되게 꾸덕하고 농도가 진해요 그래서 발림성이 좀 별로이지 않을까 했는데 되게 부드럽게 발리는 편이었어요 다른 머드팩에 비해서 건조함이 정말 거의 느껴지지 않았어요 머드팩은 피부에 바른 후 어느정도 마르면 약간 땡기는 느낌이 드는데 독도 머드팩은 머드팩이 건조되는게 아니라 위에 얇은 막이 생겨서 속은 수분감이 유지되는 느낌이었습니다 대신 다른 머드팩처럼 노폐물이 확 빠졌다 완전 모공이 깨끗하게 청소되었다라는건 상대적으로 덜했지만 세안 후 피부당김은 거의 느껴지지 않았어요 건성이신 분들이나 민감성이신 분들도 무난하게 사용하기 좋은 제품인거 같아요 추천합니다 
1490,1490,1025 독도 머드팩,26,복합성,팩이 마른후에 가루날림이 없다는 점이 좋았어요 촉촉 보습막이 생긴것 같은 느낌 사용 후에 피부가 확실히 촉촉해져서 좋아요 
1491,1491,1025 독도 머드팩,22,지성,체험단 당첨으로 사용해봤어요 개인적으로 너무 두껍게 바르는 것 보다 얇게 바르는게 미온수에 잘 녹아서 좋았어요 그리고 바를땐 크리미해서 되게 잘 발렸고 10분 15분 건조시키고 나서는 살짝 얼굴이 건조한가 싶은데 물로 롤링할때 안뻑뻑하고 자극적이지않아서 너무 다행이고 좋았습니다 3회 사용해봤을때 전에 피부가 거칠거칠했었는데 이거 사용하면서 촉촉하게 유지해서 그런가 쓰기 전보다 매끈 맨들해져서 앞으로도 종종 사용할예정입니다 
1492,1492,1025 독도 머드팩,26,복합성, 평가단리뷰 사용 후 장점을 말하자면 메이크업 전에 해주면 화장이 잘먹고 각질이 일어나지 않으며 엄청 보송보송해져요 그 외에 모공이나 다른 부분은 잘 모르겠어요 트러블은 나지 않았으나 쿨링감이 있어서 좋았네요 발림성은 살짝 묽고 고운 머드를 바르는 느낌임 펴바를때 꼼꼼하게 바르려고 많은 양을 바르게 됨
1493,1493,1025 독도 머드팩,24,복합성,덜 건조하고 촉촉해서 좋다고 생각했는데 쓸 때마다 다음 날에 트러블이 조금씩 일어나네요 트러블 일어나는 것만 아니면 자주 쓸거같은데 아쉬워요 
1494,1494,1025 독도 머드팩,25,복합성,체험단 당첨으로 사용해본 결과 민감 트러블 피부에 추천하는 머드팩입니다 머드팩임에도 바싹 마르지 않아 사용감이 촉촉했고 세안할때 조금 힘들긴 했지만 하고 나면 피부결 개선과 각질 정돈된 기분을 느낄 수 있었습니다 완전히 피지제거해주는건 아니지만 자극적이지 않게 피부결 정리하실분들께 추천드립니다
1495,1495,1025 독도 머드팩,24,복합성,라운드랩의 독도 제품들이 인기가 많아서 기대했던 제품이에요 짜서 얼굴에 바른 후 10 15분 후 물로 헹구는 제품입니다 물로 헹구실때 엄청 꼼꼼히 헹구셔야 해요 물에 잘 녹지 않아서 씻을때 힘들었습니다 색은 머드한 시멘트 색상입니다 냄새는 무향이라 좋았어요 얼굴에 펴바르면 시원하고 시간이 지났을때 갈라지는 팩 뜯어내는 팩이 아니라 피부에 자극적이지 않아서 좋았어요 뜯어내면 아팠는데 이팩은 당김없이 물로만 씻어내면 되니 더 상쾌하고 좋았던 팩입니다 사용 후 피부는 확실이 모공과 피지가 깨끗하게 사라졌고 당김이 많이 없었고 촉촉한 느낌이들어서 좋았어요 화장이 잘 스며드는 느낌이고 모공이 넓어지거나 하지믄 않았어요 모공이 넓으신 분들이나 피지때문에 고민이신 분들께 추천해요 
1496,1496,1025 독도 머드팩,21,복합성,독도 머드팩 이름답게 진짜 머드팩하는 느낌납니다 일주일에1번씩해주고 있어서 아직은 큰효과는 모르는데 미세하게 모공이 줄여드는 느낌은 납니다 꾸준히 해보면 좋을것같아요 
1497,1497,1025 독도 머드팩,28,복합성,쫀쫀한 유분크림같운 제형으로 다른 모공 머드팩처럼 바르고나면 마르는 그런 제형은 아니에요 그냥 계속 무거운 크림이 올라가있는 느낌이고 노폐물이나 각질제거 기능은 전혀 없었어요 평소에 다른 팩으로 모공청소할째는 이정도로 블랙헤드가 안없어지는건 아닌데 이건진짜 놀랍게도 아무런 효능이 없었어요 재구매는 안할것같습니다 그치만 마르면서 피부가 당긴다거나 하는 자극은 전혀없기 때문에 건조하신분들 민감성인분들 일반 머드팍 모공팩 못하실때 사용해보면 괜츦을 수도 있을것같아요
1498,1498,1025 독도 머드팩,29,복합성,다른 머드팩처럼 꽉 조이거나 갈라짐이 심하게 말라가는 머드팩은 아니였어요 그래서 시간이 지나도 건조하지 않고 세안후에도 당기지 않아서 좋았어요 다만 세안시 미끌미끌 잘 안지워져서 신경써서 꼼꼼하게 세안해야 하고 모공노폐물을 제거하려고 하다보니 다음날 트러블이 조금 아쉽네요
1499,1499,1025 독도 머드팩,25,복합성,라운드랩 토너를 굉장히 잘 사용하고 있어서 라운드랩에 대한 이미지가 좋아 체험단에 신청해봤고 운 좋게 당첨이 되어 사용해봤습니다 이런 머드팩이 너무 꾸덕해서 잘 안 발리는 경우가 있는데 이 제품은 발림성이 좋았어요 또한 타 제품들은 단지형이 많아서 위생적 측면에서 신경이 쓰이고 물이 들어가서 굳는 경우가 많았는데 이건 튜브형이라 이 부분에선 좋았습니다 다만 저는 시간이 많지 않아서 잠깐 해두고 샤워할 때 바로 씻어내곤 했는데 모공에 있어서 큰 효과는 잘 모르겠네요 아무래도 저는 여름에 모공이 더 커지는 기분이라 여름에 다시 썼을 때 제대로 된 효과를 확인해볼 수 있을 거 같습니다 피부가 예민한 편인데 딱히 트러블이 올라오거나 하지는 않았습니다 아무래도 이런 제품은 단번에 효과를 보기엔 어려운 거 같고 오랜시간 사용하면서 효과를 지켜보는 게 맞는 거 같다는 생각이 드네요 
1500,1500,1025 독도 머드팩,24,지성,평가단 당첨으로 써봤는데 굉장히 만족했습니다 머드팩들은 빠르게 말라서 얼굴이 당기고 자극적인게 아쉬운데 이팩은 잘 마르지 않아서 촉촉하게 피부진정이 되는것 같아요 하지만 쉽게 잘 닦이지 않는다는 단점은 분명히 있는 편입니다 튜브형의 용기는 매우 위생적으로 사용가능해서 마음에 들었구 진정효과가 순하면서도 좋은 편이더라구요 이 팩의 장점은 순하다 촉촉하다 진정이 된다 이 세가지 키워드인것같아요 자극적이고 말라버려서 지성이 아니면 쓰기 힘들었던 기존 머드 제품에 비해 수분감있고 순하게 진정을 주는 장점이 분명해요 피부진정이 되면서도 순한 모공관리가 되서 저는 만족했습니다 피부진정에 관심있는분께 추천드려요 여드름에 효과 봤습니다
1501,1501,1025 독도 머드팩,28,복합성,처음 썼을 땐 잘 굳고 그냥 그런데 했는데 한 번 더 쓸 때마다 더 좋아지고 진가를 느껴요 코 피지가 고민이신 분들 샤워하기 전에 쓰는 팩으로 추천해요 저는 코주변만 모공이 보여서 신경쓰이는 피부에요 머드팩한 후에 세안하면 정말 코에 피지가 청소돼서 깨끗해져 있어요 코팩한 것처럼 피지로 막혔던 모공이 뚫려 있는게 보입니다 그런데도 성분이 이렇게 클린해서 신기해요 요즘 이 팩 쓰고 피부 좋다는 소리들었어요 그냥 바르면 팩이 더 빨리 건조해지니까 따뜻한 물로 샤워하기 전에 미리 발라두는 걸 추천합니다 증기 때문에 15분 지나도 팩이 촉촉해요 그리고 씻어내는 것도 옷 입은 채로 세안하는 것보다 훨씬 편하니까요 지성 복합성 피부에 추천드려요 저희 어머니처럼 모공도 안 보이고 피지가 없으신 건성 피부라면 별 차이를 못 느끼실 거 같기도 해서요 머드팩은 처음이라 손에 묻고 바르는 게 귀찮았는데 이젠 모공청소 효과 생각하면 즐겁게 바르게 됩니당 
1502,1502,1025 독도 머드팩,27,복합성,워시오프팩 귀찮아서 잘 안하게되는데 이건 씻고 크림처럼 대충 슥 발르거 금방 씻어내도 개운해서 좋아요 제형도 촉촉해서 바른 후 굳거나 하는것 없어서 편해요 자극적인게 하나도 없는데 개운해지는게 신기해요 겨울이라 어쩔수없이 건조한데 이 팩을 하고나면 피부결이 정돈되고 맑고 촉촉한 한겹이 생겨요 코에 화이트헤드가 있는 편인데 완벽하진 않아도 꽤 만족스럽게 정리되어서 좋아요 강력한 느낌의 팩이라기보다는 정말 관리 차원의 느낌이고 효과가 지속적인지는 잘 모르겠어요 그래도 누구나 편하게 쓸 수 있는 순한 제품이라고 생각이 드네요 
1503,1503,1025 독도 머드팩,25,복합성,1 발림성 우수 매끄럽게 잘 펴발려요 2 무향이여서 자극없음 성분도 괜찮음 3 팩하고나서 얼굴 당김이 적음 개인적으로 다른 머드팩과 비교했을때 4 모공이 깨끗해진다거나 관리되는 느낌을 크게 느끼지 못했음 5 양은 적은양으로 발림성이 좋아서 꽤 사용할듯함 이상 2주정도 사용해본 후기 
1504,1504,1025 독도 머드팩,29,복합성,평가단으로 당첨되서 며칠 써보고 후기남기려고 좀 늦었습니다 바르고 얼마안되서 쫙 마르고 모공 쪼여주는 느낌이라 좋았어요 이런 제형으로 타사 머드팩도 써봤는데 과하게 건조하고 쪼여주는 느낌에다 얼굴도 붉어져서 바로 중단했었는데요 요거는 오히려 계속 할수록 얼굴도 환해지고 맑아지는 느낌이라 너무 좋네요 가격대비 용량도 좋구요 추천합니다
1505,1505,1025 독도 머드팩,27,지성,평가단 당첨되어 쓰는 리뷰입니다 엄 솔직히 돈 주고 구매했으면 별로를 줬을 것 같아요 일단 제품과 같이 제품 소개서 를 보내주셨는데 거기에 마르지않아 피부건조함 줄였다 그런식으로 써져있던데 그 장점이 저에겐 단점으로 다가왔습니다 전 지성이라 피부 조여주는 워시오프 팩을 개인적으로 좋아하는지라 그리고 제형이 마르지않으니 씻기도 정말 불편해요 잘 안씻겨요 제가 기대하는 효과는 없는 제품인 것 같아요 
1506,1506,1025 독도 머드팩,28,복합성,머드팩 당첨이되서 써봤는데 엄청 좋은건지는모르겠어요 그냥촉촉 그래도팩하고 당기지는않아서 겨울철엔 쓰기좋은거같아요 짜서쓰는형태라 위생적이고 편한데 제가얼굴이커서그런건지 은근용량이 많아보이진않네요
1507,1507,1025 독도 머드팩,29,복합성,기존에 써보았던 머드팩에 비해 가지는 장점들 발림성 부드럽게 잘 발린다 뻑뻑하지 않아서 펴바르기에 편리 위생적인 용기 튜브타입이라 위생적인 면에서 만족 덜 건조한 느낌 피부가 쩍쩍 갈라지는 느낌이 덜함 그래서 피부자극도 적은 느낌 안건조하단건 아님 총평은 자극적이지 않은 손쉬운 머드팩 편하게 사용할 수 있음 
1508,1508,1025 독도 머드팩,26,복합성,딱 생리할 때 되서 얼굴에여드름도 많이나고 각질도 많이 일어나서 푸석푸석해질 때 체험단으로 당첨되어 사용해봤는데 너무 좋아요 월경증후군이 시해서 생리 일주일 전후로 거의 한달의 반을 가까이 피부 스트레스 받으면서 살았었는데 머드팩 하고나니 각질도 많이 가라앉고 약간 화이트헤드나 블랙헤드도 없어지는 느낌이라 좋아요 얼굴에 기름이 굉장히 많은 편이라 새수 2시간 만에 개기름 쩌는 피부인데 피부도 보송보송하니 좋았어요 아직은 1회밖에 사용해보지 않았지만 앞으로도 사용해보고 이렇게 좋은 효과가 계속 나면 내돈주고 살 만 한거같아요 
1509,1509,1025 독도 머드팩,20,복합성,머드팩같은거 처음 써보는데 진짜 극락임 매일 매일 씀 정말 발리는거 되게 슥슥 잘발리고 씻어낸 후에 피부 만져보면 어머 모공이 어디갔누 이럼 진짜로 매끈 매끈함 근데 팩하는거 15분 넘어가면 얼굴 땡김 그리고 씻어내는데 잘 안씻김 물로만 씻으면 5분은 빡빡 씻어야 잘 씻기더라고요 저는 그냥 물로 좀 씻다가 폼클렌징으로 씻음 아 진짜 좋아요 이거
1510,1510,1025 독도 머드팩,27,지성,효과 좋네요 당첨되어 사용해봤는데 오후 5 6시쯤만 되면 개기름 져서 속상한 얼굴에 기름을 싹 잡아줘요 블랙헤드 부분에 집중적으로 바르니까 조금 코가 깨끗해진 것 같구요 얼굴에 뭐 나지 않고 성분도 순한 것 같습니다
1511,1511,1025 독도 머드팩,27,지성,평가단리뷰입니다 처음 발랐을때 머드답게 광장히 부드럽게 발려요 우리가 시중에 알고 있는 머드팩 보다 훨씬 발림성이 좋아요 헹궈내는데 좀 어려움이 있는데 나 씻고나서 자극 1도 없어서 놀랬어요 지금까지 내가 썼던 제품들은 자극이 어마어마했구나 하고 느껴요 튜브형 용기라서 위생적인 부분에 좋지만 뚜껑을 돌려서 여는데 생각보다 불편해요 뚜껑을 많이 돌려야 합니다 한번 사용하면 드라마틱한 효과를 보기보단 꾸준히 써야 효과보는 템인것 같아요 처음에 양조절을 잘 못하겠어서 듬뿍 바르고 했었는데 얇게 발라도 괜찮은 것 같아요 제 돈으로 구매할 생각은 아쉽게도 없네요 쏘쏘 무난한 제품입니다 
1512,1512,1025 독도 머드팩,25,복합성,진짜 최악의 피부 상태일때 발라봤어요 입주변은 까슬까슬 얼굴에 뾰루지들이 나서 안좋을까봐 걱정했어요 그런데 일단 다른 팩들에 비해 말랐을때 팩이 갈라진다던지 건조해지지않아요 그리고 씻어낼때도 쉽게 씻겨 나가요 그리고 2일 연속 썼더니 까슬했던 피부가 매끈해진 느낌이 들더라구요 뾰루지도 좀 가라앉았어요 진짜 드라마틱한 효과는 아니지만 주기적으로 사용하면 좋을거 같아요
1513,1513,1025 독도 머드팩,26,복합성,설문 평가단 후기 연고처럼 생긴 모양으로 일반적인 머드팩이랑 다르다 개인적으로 뚜껑을 돌려서 열고 닫는게 불편했다 향은 거의 없는데 a4용지 같은 냄새가 난다 색도 그냥 하얀색이다 제형이 달팽이 크림처럼 쫀쫀해서 머드팩치고는 덜 건조하지만 세수할때도 힘들다 일반적으로 머드팩하면 모공 피지 이런 것을 기대하는데 촉촉해서 내 피지가 씼겨 나간다는 기분은 적고 쫀쫀한 제형으로 세안이 힘들어 별로였다 그래도 장점은 피부결이 매끈해지고 머드팩을 하고나서도 덜 건조하다는 것이다 일반적인 머드팩과 다른 특징이 있어서 다른 리뷰를 잘 살펴보고 구매를 결정하면 좋을 것 같다
1514,1514,1025 독도 머드팩,23,민감성, 설문단 당첨 후기 엄청 예민 민감 얇은 수부지 피부예요 튜브형이라 위생적 발림성이 좋다 유해성분이 없다 얇게 발린 부분이 마르면서 땡겨요 씻어내기가 힘들어요 재구매 의사는 없을 것 같아요 일단 유해성분이 없다는게 가장 큰 장점인 것 같아요 저는 피부가 엄청 예민해서 뭐 쓰기가 무서운데 큰 거부감없이 썼습니다 다만 머드팩이다보니 마르면서 조금 당기는 느낌이 들었어요 그리고 쓰고나서 씻어내기가 힘들었어요 또 크게 진정 느낌은 못 받았습니다 머드팩이니 모공에 도움은 될 것 같은데 피부가 좋아지거나 진정되는 편한 느낌은 못 받아서 재구매는 안할 것 같아요 
1515,1515,1025 독도 머드팩,24,복합성,독도 머드팩 냄새도 안강하고 얼굴에 바르는거 쉬워서 좋아용 구리고 15분 뒤에 미온수로 지웠는데 피부결도 정돈 되는거 같고 얼굴이 쫌 하얗게 된거같아서 좋아용 
1516,1516,1025 독도 머드팩,23,복합성,우선 정말 부드럽게 발려요 슈렉팩 4년 넘게 써오면서 발림성이 비교되더라구요 튜브형 팩은 처음인데 보다 위생적으로 사용할 수 있어 좋아요 하지만 입구가 작은 편이라 아무리 세게 짜도 잘 안 나오더라구요 10분만 돼도 금방 말라서 건조해지는 느낌 피부 진정에 좋고 모공 관리에 탁월하진 않는 거 같아요 그냥 팩을 하고 있구나 정도 부드러워서 민감한 피부에는 정말 좋을 거 같아요 깔끔하게 발립니다
1517,1517,1025 독도 머드팩,23,복합성,평가단으로 받아서 써봤어요 아직 한번밖에 안써봐서 확실히는 잘 모르겠지만 그냥 저냥 무난하게 쓸만한 제품인거 같아요 제가 지금 모낭염이 심하게 나있는데 더 심해지거나 가라앉거나 하진 않았습니다 발림성은 좀 특이했어요 수분감이 많이 느껴지는 제품이었습니다
1518,1518,1025 독도 머드팩,20,복합성,평가단 당첨되서 써봤는데 쓰자마자 트러블났어요 처음 발림성은 괜찮았어요 살짝 찐득찐득한 콧물느낌 근데 냄새는 살짝 별로더라고요 하하하 색깔은 연두색이고 시간이 지나면지날수록 제 피부가 말라져가는 느낌을 받았습니다 세안을 할때는 잘 안 지워져서 몇번을 세안했는지 모르겠네요하하하 세안을 많이 해서 거기에서 또 건조햇습니다 그래도 모공이 좁아진건 맞는거 같은데 트러블이 나서 하하하 이제 안 쓸꺼야 흥
1519,1519,1025 독도 머드팩,27,복합성,보통 머드팩은 꾸덕해서 바싹 마르는 거라고 생각했는데 이건 진짜 바르자마자 순한 머드팩인게 느껴짐 시간이 지나도 마르지 않아서 얼굴 땡기거나하지않음 나보다 우리 가족들이 더 좋아함 가족들 남녀노소 쓰기 좋음 근데 트러블성 피부인 내가 썼을 땐 그렇게 진정되는지는 잘 모르겠음 오히려 순하고 촉촉해서 수분감이 느껴져서 좋았음 
1520,1520,1025 독도 머드팩,22,복합성,좋아요 진짜 좋은듯 한번사용했는데진정싹되는느낌
1521,1521,1025 독도 머드팩,29,중성,독도 제품은성분 자체는 너무 착해서 그냥 믿고 사용하네요 다른 팩들 처럼 마른피부에 머드팩 바른 후 10분 15분 뒤 닦아 내주니 피부결이 좀 정리 되서 매끄러웠어요 여기서 아쉬웠던 점이 한번에 잘 안닦여서 정말 여러번 헹구느라 힘들었어요 그래도 다른 머드 팩에 비해서 피부 자극도덜하고 피부에 수분도 남아 있어서 당김도 없었네요
1522,1522,1025 독도 머드팩,26,복합성,마스크를 쓰고 다녀서 모공이 더 넓어지는 것 같은 느낌이라 요즘 모공케어를 더 하게 되는 것 같아요 먼저 좋았던 점은 독도 성분 자체는 너무 착해서 믿고 사용할 수 있는 것 같아요 세안하고 나서는 마른얼굴에 머드팩을 발라줬어요 붓인 따로 없어서 손으로 피부결이 안 보이도록 전체적으로 덮어준 뒤에 다른 팩들 처럼 10분 15분 뒤에 미온수 닦아 내주니 피부결이 좀 정리 되서 매끄러웠어요 더 좋았던건 다른 머드 팩에 비해서 피부 자극이 덜하고 수분이 남아 있어서 피부 땅김도 없었네용 머드팩을 씻어 낼 때 잘 안닦여져서 여러번 닦아내야 지워지는게 조금 아쉬웠네요 
1523,1523,1025 독도 머드팩,29,복합성,꾸덕한 제형이라 펴바르는데 생각보다 많이 써지길래 아 얼마 못쓰겠다 했더니 웬걸 100미리 대용량이라 끄덕없네요 마른 후 뜯어내는 모공팩은 자극있어서 안쓰는데 이건 워시오프팩이라 피부에 자극이 덜가서 좋았어요 엄청 꾸덕한데 얇게 발린곳은 15분쯤되니 살짝 당기더라고요 제가 두껍게 발라서 그런지 팩하고 미온수로 세수할때 잘 씻기지 않아서 여러번 헹궜어요 그래도 다른 모공팩처럼 말라서 엄청 안씻기는건 아니고 물에 닿으면 금세 미끌미끌해져요 제형이 되직한 크림처럼 부드럽고 거친 알갱이같은게 없어서 씻으려고 롤링할때 피부에 자극이 없어서 좋았어요 오픈하고 나서 9개월밖에 못쓰니까 이 점 유의해주세요 
1524,1524,1025 독도 머드팩,22,복합성,저자극이거 순해서 부담없이 잘 쓸수 있을거 같아요 바를때 쫌 꾸덕하지만 바르고 나면 피부가 땡기는 느낌이 안들어서 좋아용 
1525,1525,1025 독도 머드팩,26,복합성,설문단 당첨돼서 받았어요 사실 응모 했던 것도 까먹고 있다가 당첨됐다고 문자오고 바로 택배와서 얼결에 감사하게 써 볼 수 있었습니다 발림성은 좋아요 잘 펴발리고 냄새도 나쁘지 않았어요 세안할 때 잘 씻기지 않아서 불편했고 블랙헤드 화이트헤드가 관리된다는 느낌이나 모공 수렴은 모르겠지만 팩을 한 후 피지가 줄어든 느낌은 들었어요 완 전 뽀득뽀득한 느낌이었거든요 그리고 다음 날 아침에 일어나서 거울보고 경악했습니다 피부가 좁쌀가득 확 뒤집어져서 난리난리 이런 난리가 없어요 요즘 관리 개열심히해서 마스크 시국이어도 피부 진짜 최고 컨디션이었는데 평가단이든 설문단이든 당첨되면 꼭 일주일 이상은 쓰고 후기 남기는 편인데 이건 더 쓰면 안 될 것 같아서 일단 사용 중지하기로 했습니다 독도 토너 잘 썼고 그래서 괜찮을 줄 알았는데 으음 너무 당황스럽습니다 제가 서해안 섬 출신이라 갯벌가서 뒹굴어도 뒤집힌 적이 없어섴 머드팩도 괜찮겠거니 안일하게 생각했는데 이렇게 뒤집어진 피부 복구할 거 생각하니까 눈물이 앞을 가리네요 독도 머드팩씨는 저와 함께 갈 수 없게 되었습니다 
1526,1526,1025 독도 머드팩,26,복합성,꾸덕하지만 매끄럽게 발려서 편해요 향도 없고 순해서 피부에 자극이 없어요 머드팩 같은 경우에는 마르면서 피부당김이 심해지는데이건 그게 덜해서 피부에 무리가 안가네요 그대신 피지 완전 흡착은 아니구요 무난하게 피지관리 할 수있는 제품 같아요
1527,1527,1025 독도 머드팩,29,복합성,노 저자극인거 진짜 느껴지네요 순한느낌이구 하구나서 촉촉하구 피부결 정돈 되는 느낌들어요 피지나 노폐물이 빠져나가는중이엇다면 꾸준히 사용햇을때 더 피부가좋아지겟죠 꾸준히 사용해보거 다시 흐기 알려드릴게요 
1528,1528,1025 독도 머드팩,22,복합성,가격대비 너무 좋네요 부담없이 쓰기 좋은 머드팩 같아요 제가 써봤던 다른 머드팩들은 약간의 자극도 있고 두껍게 발리는게 심했는데 1025 독도 머드팩은 그런 느낌 없이 얇게 잘 발리고 자극이 없어요 모공 변화는 잘 모르겠긴 해요 
1529,1529,1025 독도 머드팩,24,복합성,오 좋은디요 우선 용기는 큰 치약통 같이 생겻어유 머드라길래 황토색일줄 알았는데 뽀얀 베이지색이라 바르면 이뻐진거 같아서 기분 좋음 독도라인이 잘 맞는편은 아니라 기대많이 안했는데 바르고 씻어내니까 쌩얼이 뭔가 뽀 얘진 느낌이 듬 필터 쓴거처럼 그리고 당기지도 않고 촉촉함도 느껴짐 그리고 냄새가 거의 없어서 피부에도 순할거 같은 느낌 남친한테 쌩얼보여줘야 하는 날 가끔 쓰면 좋을템 설문단 당첨돼서 써본건대 기대이상이여서 놀랏다 
1530,1530,1025 독도 머드팩,20,복합성,이런 워시오프 유형의 팩을 많이 써봐서 그런지 딱히 특별한 점은 잘 모르겠어요 그냥 노폐물이나 각질 정리 해주고 저자극이라는 점 그냥 그저그랬어요 
1531,1531,1025 독도 머드팩,16,지성,요즘 시국에 마스크 쓰고 다니니까 피부가 다 뒤집어져서 머드팩을 사용했어요 일단 완전 저자극이에요 자극이 하나도 없고 완전 순한 제품인거같아요 그리고 엄청 부드럽게 발려서 깜짝 놀랐어요 피부에 각질이나 노폐물 블랙헤드가 정리되어서 상쾌했습니당 피부는 쫀득해지는 기분도 들고 많이 안 사용해봐서 자세히는 모르지만 앞으로 꾸준히 쓰면서 피부 관리 할 때 도움될 제품이에요 
1532,1532,1025 독도 선크림 [SPF50+/PA++++],43,건성, 추천 무기자차이고 순한데다 제형이 묽어서 집 근처에 나갈 때나 맨얼굴로 나가도 될 때 얼굴이건 몸이건 후다닥 바르기 좋습니다 바를 때는 촉촉 시원한 느낌이 기분좋아서 자주 편하게 씁니다 주의 약간 건조한 편이에요 양껏 바르면 백탁이 있습니다 사용감 시원 건조 백탁 흰색의 로션으로 찹찹한 느낌이 나서 시원해서 좋았어요 좀 건조해서 얼굴에 사용하기는 좀 어려웠어요 기초 단계에서 수분을 빵빵하게 채워주는 것보다 촉촉한 선크림이나 톤업크림을 사용하는 편이 낫겠습니다 향 풀 허브 같은 느낌이 나요 전 좋아하지만 호오가 갈릴 수 있겠습니다 용기 흔들어서 쓰기도 좋고 양이 줄었을 때 거꾸로 세워두기에도 편해요 
1533,1533,1025 독도 선크림 [SPF50+/PA++++],36,복합성,이번에 몸에 바르려고 샀는데 얼굴에 발라도 좀 뻑뻑한 감이 있네요 근데 또 마무리는 뽀송뽀쏭한 마무리도 아니고 음 
1534,1534,1025 독도 선크림 [SPF50+/PA++++],18,민감성,아무래도 라운드랩 독도 라인은 너무나도 순하고 피부에 착해서 거의 써봤는데 선크림은 있는지 몰랐거든요 그래서 독도라는글자에홀린듯이 사서 써봤는데 진짜 독도라인이네요 진짜 너무 순해요 이가격에 이 용량 가성비 있는거 같아요 근데 바르면 선크림이라 그런지 모르겠는데 시간이 지나먼 건조해져요 그것이 단점입니다만 그래도 기초만 잘하면 괜찮을거같아요
1535,1535,1025 독도 선크림 [SPF50+/PA++++],26,건성,무기자차는 처음이라 걱정했는데 너무 좋아요 발림성도 좋고 이거 바르고 나서 퓨처리스트 발라도 전혀 밀림이 없어요 
1536,1536,1025 독도 선크림 [SPF50+/PA++++],24,민감성,좋습니다 독도토너랑 독도로선 너무 잘써서 한번 구매해서 발라봤는데 너무 좋아요 저는 유분기 많은거 정말 싫어하는데 이 제품은 불편함 없이 잘 썼어요 발리는 것도 로션 바르는 것 처럼 잘 발리고 무겁지도 않아서 너무 좋습니다 추천해요 
1537,1537,1025 독도 선크림 [SPF50+/PA++++],39,민감성,발림성 성분 용량대비 합리적 가격 올영 세일때 구매 다 마음에 드는데 바르고 시간이 지나면 속건조가 와요 전 수부지 타입 그래서 기초를 촉촉하게 꼼꼼히 하고 바르고 있어요 
1538,1538,1025 독도 선크림 [SPF50+/PA++++],25,건성,촉촉해서 건성에게 좋은 것 같아요 백탁없는 선크림입니다
1539,1539,1025 독도 선크림 [SPF50+/PA++++],28,복합성,제가 선크림을 잘 안바르는편인데 요즘은 써야될고같아서 독도 시리즈거 괜찮길래 사봤어요 얘 무난하게 뭉치는거 없고 잘발리고 트러블도 나는거 없이 무난했어용 원래 선크림을 바르는걸 안좋아해서 좋은건지는 잘모르겠어여
1540,1540,1025 독도 선크림 [SPF50+/PA++++],26,건성,선크림 자극없고 눈따가움 없는거 좋아하는데 진짜 딱 최적의 제품 여름다가올때 준비하는 선크림 1등 독도 선크림 건성 피부인 나에게 촉촉하고 매끈하게 발리고 화장 전에 발라도 굳굳 촉촉하고 저자극 선크림 찾으면 이게 최고에여 다른거 써보고싶은데 잘 못찾겠는게 함정 
1541,1541,1025 독도 선크림 [SPF50+/PA++++],28,복합성,순하다고 유명한 선크림들 써봐도 사용감이 별로라 유목민 생활하던 중 이 제품 평이 너무 좋아서 사용해봤는데 처음 바를 땐 정말 로션같고 괜찮았어요 적당한 백탁으로 안색도 환해보이고 하지만 시간 조금 지나니까 유분이 엄청 돌면서 얼굴이 간지러웠어요 세안할 때 만져보니 피부결도 매끈하지 않고 약간 오돌토돌 제 피부에는 맞지 않은 제품이어서 아쉽습니다 
