,Unnamed: 0,제품,age,skintype,review
881,881,하이드레이션 겔 워터튜브,22,복합성,제 피부는 수분부족형지성인데용 이거 진짜 물건이에요 설명서에 적힌대로 과하게 바르면 오히려 독 아침에는 적당히 손가락 한마디 반 정도 짜서 바르면 그다음 화장도 쫀쫀하게 잘먹고 수분이 부족해서 화장이 뜨던 입 주위도 확실히 예전보다 덜 떠요 밤에는 아침보다 조금 더 짜서 발라주면 아침에 일어나서 굉장히 모찌모찌한 피부를 느끼실 수 있습니당 이거 쓰면서 이거때문에 뭐가 나는 건 없었어용 
882,882,하이드레이션 겔 워터튜브,25,중성, 평가단 리뷰 요즘은 세수하고 이것저것 챙겨 바르기 귀찮으면 이거 하나만 바르곤 해요 광고같은 멘트지만 말 그대로 정말 귀찮을 때 이게 대충 바르기 편하고 만만한데다 순해서 쓰고 있어요 가볍고 흡수가 빨라서 아침에 화장하기 전에 바르기도 좋더라구요 끈적하고 무거운 수분크림 싫어하시는 분들에게 추천해요 수분크림을 좀 담뿍담뿍 쓰는 편이라 묵직한 걸 쓰면 얼굴에 꿀 범벅 해 둔 기분이 들어서 싫은데 이 제품은 그런 건 확실히 적어요 케이스도 튜브형이라 단지형보다 관리하기 편하고 더 위생적으로 사용하기도 쉽네요 제품 받은 후 일주일 넘게 쭉 사용중인데 무난하게 사용하기 괜찮은 제품이에요 향도 적고 완전한 무향은 아니고 아주 살짝 날랑 말랑 해요 케이스도 심플해서 되게 물감 튜브같이 생겼어요 부수적인 측면에서도 마음에 드네요 
883,883,하이드레이션 겔 워터튜브,21,지성, 평가단 사실 평가단 당첨되고나서 받자마자 바로 써보고 꽤 괜찮다고 느꼈습니다 그리고 몇일써보고 리뷰를 쓸까했는데 그래도 더 자세히 쓰는게 좋을거같아서 더 써보고 리뷰를 작성합니다 우선 제 피부는 수분부족형 지성피부입니다 거기에 민감성 트러블 홍조까지 심한 피부라 항상 제품쓰고나서 울긋불긋 피부에 트러블도 올라왔는데 이 제품은 순해서 쓰기 좋았고 끈적임 없이 산뜻한 마무리감인데도 속건조가 없었습니다 지성분들한테 매우매우 강추하고요 수부지 분들께도 강추합니다 사실 제품의 가격대가 쪼끔 있는편인데도 재구매률 5점만점에 4점입니당 여러제품의 크림을 써봤지만 TOP3에 들만한제품입니다 만족합니다 5 20 추가 오늘 또 느낀건데 요즘 미세먼지때문에 피부가 너무 엉망인데 얘 진짜 순한거같아요 기존에쓰던제품도 순한제품인데 얘가더 순해요 5 28 수정 수부지분들은 조금 땅길수있을거같아요 계속쓰다보니 피부가 살짝씩 따끔거리곤해요 온리 지성분들께 추천합니다 
884,884,하이드레이션 겔 워터튜브,27,복합성,저는 복합성인데 이 크림 저한테 잘맞아서 좋았어용 제형은 가벼운편인데도 처음 발랐을때 수분감이bb 아쿠아밤 정도의 수분감을 느꼈어요 근데 아쿠아밤보다는 더 가벼운제형입니다 쫀득함도 없구요 산뜻하게 마무리되요 요즘 날씨에 발라서 그런건진모르겠지만 나중에 속건조현상도 없었고 성분도 나쁘지않고 여러모로 마음에 드는 크림입니다 건성들한테는 좀 건조할지도 모르겠네요
885,885,하이드레이션 겔 워터튜브,23,복합성,시험기간이 지나도 뒤집어진 내 피부가 돌아올 생각을 안했는데 이거 삼일 쓰고 부드러워짐 산뜻하게 마무리되서 지성인 나에겐 꿀템 용량도 꽉꽉 들어있고 무엇보다 물감처럼 생긴 모양이 너무 이쁘다 향은 무향 같기도 하고 무슨 냄새가 나는거 같긴 한데 잘 모르겠고 암튼 거슬리지는 않는당 여름 다가오면서 얼굴 유분 폭발인데 이걸로 수분을 충전해줘서 너무 좋다 촉촉햇 그리고 얼굴에 뭐 많이 바르는거 싫어해서 이것만 바르고 바로 쿠션 두드리는데 시간 지나도 안 건조하고 무엇보다 화장이 잘먹는다 촵촵 재구매 완전 찬성 
886,886,하이드레이션 겔 워터튜브,23,복합성,평가단리뷰입니다 제 피부타입은 수분부족형지성이고 여드름이 이마에만 나는 타입이에요 모공도 좀 있고요 아비브라는 브랜드에 수분크림이 당첨되었을때 사실 아비브라는 브랜드가 생소에서 궁금했는데 어머나 너무 좋습니다 정말 절대 평가단이여서 좋게쓰는거아닙니다 좋게 쓴다고 제한테 득될건 없어요 정말 좋아요 일단 저는 이걸 열어보고 바로 반한게 케이스입니다 여러분 블랙튜브에 하얀색으로 글씨 정말 예뻐요 제형은 약간 반투명 한 젤인데 완전 수분만 머금은 것처럼 가볍게 슥슥 발려요 제가 스킨로션을 챙겨바르는 걸 싫어해서 잘때 손에 집히는거 하나만 바르고 자는데 테스트해보려고 듬뿍 바르고 잤습니다 아침에 일어나면 개기름 엄청 많이 끼는것도 없어지고 피부가 쫀쫀해진 것을 느꼈어요 댑악입니다 정말 흡수율도 되게 좋아요 되게 쫀득하게 챱챱 붙는느낌 뭐 비싸다고 생각하시는 분들도 있겠지만 꼭 한번 써보세요 좋습니다 아비브라는 브랜드에 대한 인식이 좋아졌어요 _ 향은 거의 무향이에요 약간 있긴한데 막 가까이서 킁킁맡아도 잘 안날정도라 신경 안쓰이실 것 같네요 저는 향에 민감한데도 괜찮았어요 또 여드름이 더 증가하거나 그런것도 없었답니다
887,887,하이드레이션 겔 워터튜브,24,중성,평가단으로 받아보았어요 근데 진짜 평가단이라서 하는 말이 아니라 세상에 흡수력이 이렇게 좋은데 수분감까지 넘치는 수분크림이 어딨어요 평가단 택배박스에 같이 따라온 홍보용 종이에 성분이 좋으면 뭐하냐고 흡수율이 좋아야지 하는 문구가 있었단말이에요 처음에 딱 읽고 아 흔한 광고 카피 이랬는데 써보니까 진짜야 수분크림을 두껍게 올리고 잤는데 개기름 도는 것도 없고 촉촉하면서 완벽한 피부상태 원래 쓰던 수분크림은 유분감이 많은 아이라 에센스 바르고 코팅식으로 덮어놓고 쓰고있었는데 얘는 수분이 넘치는 그렇다고 유분이 모자란 건 아닌거같아요 타입이라 더 좋아요 여름에 어울리는 너무 무겁지 않은 그러면서도 건조하지는 않은 크림 진짜 아비브 처음써보는데 사랑이네요 
888,888,하이드레이션 겔 워터튜브,36,지성, 평가단당첨 땀 많고 트러블 많고 유분은 더 많은 자라 늘 기초 특히 크림 살 때는 유분과 흡수성만 보고 사왔음 보습력은 그 다음 문제 건성은 이런 마음 모르겠지 거기다 난 다한증이 심해서 손바닥으로 얼굴을 톡톡 두드려주는 것은 얼굴에 땀으로 세수를 하는 것과 다름없음 톡톡은 개뿔 손등으로 크림 발라야 됨 그래서 흡수 안 되고 얼굴에 오래 머무는 제품 짱 싫어함 흡수시킬 방법이 없는데 안들어가면 어쩌자는 거임 들어가길 기다리는 사이에 얼굴에서도 땀 나기 시작함 암튼 이건 나를 위해 태어난 제품임 진가는 여름에 발휘될 거라 생각하는데 점점 더워지고 있는 요즘 날씨에도 별 무리없이 금방 흡수되어 만족 중 지금까지 써왔던 흡수성은 좋으나 보습력은 2프로 부족했던 수많은 크림들을 떠나보낼 때가 온 듯 싶다 한겨울에도 드라이만 하면 얼굴에 땀이 줄줄 나는 자들이여 얼른 닦고 써라 
889,889,하이드레이션 겔 워터튜브,29,지성, 평가단 리뷰 아 이거 쓰고 내 얼굴 뒤집어짐 가렵고 따갑고 장난아니였어요 이거 성분도 괜찮은데 아마 내 피부에 안맞는 성분이 들어가서 얼굴 뒤집어진듯하네요 여튼 뒤집어지기 전 사용감 알려드릴께요 첨 발랐을때 겔 느낌이라 꾸덕꾸덕하지 않아서 좋았어요 여름에 쓰면 진짜 좋을텐데 이거 잘 발리고 산뜻 한 느낌에다 끈적임도 하나도 없어서 좋았어요 크림바를때 끈적거리는걸 안좋아하는 사람은 추천해요 사실 저도 이 제품같은 느낌을 평소에 좋아하고 찾고 있다가 평가단 강첨되서 잘 쓰고 싶었지만 알러지땜에 못쓸것같네요 친구한테 줘야겠어요 
890,890,하이드레이션 겔 워터튜브,22,건성,평가단 리뷰 어제랑 오늘 써봤어요 처음느낌은 크림이 되게 쫀쫀하다는 느낌을 받았고 바를수록 촉촉해지고 제가 세수를 하면 바로 건조해지고 나중에는 유분이 많이올라오는 수분이 부족한 복합성 건성 이라고 해야하나 그런 피부인데 이 크림은 유분감이 많지 않고 딱 적당히있어서 제가 정말 유분많은 크림을 싫어하는데 제 맘에 들었어요 그렇다고 정말가볍다는 아니고 적당히 수분감을 채워주는 크림인것같아요 양도 정말많고 더써봐야알겠지만 완전 좋아요 
891,891,하이드레이션 겔 워터튜브,36,건성, 평가단리뷰 처음 받은날부터 사용했는데 티존 빼고는 건성이라 처음 발라봤을때는 좀 가볍다 라고 생각했어요 꾸준히 사용하니 나름 가볍지만 당김이 별로 없었어요 아침에는 스킨 에센스 이후 바로 이거 사용하고 화장했는데 밀림도 없고 별로 건조한거 모르겠더라구요 저녁에는 이거 단독으로 못바르고 이거 바르고 크림을 한단계 더 바릅니다 그리고 쿨링 효과가 있는거같아요 가끔 얼굴에 열이 오르면 이거 바르니깐 좀 시원한 느낌 그점이 참 맘에 들어요 그리고 패키지가 너무 이쁜거같아요
892,892,하이드레이션 겔 워터튜브,21,건성, 평가단리뷰 제품을 사용한지 한 4일정도 지났는데 일단 처음 사용감이 매우 굿 근데 건성이 사용하기엔 좀 가벼운감이 있는것같아요 저는 무거운제형을 싫어하기에 건성임에도 불구하고 가벼운제형을 좋아하지만 당김이 심하신 분들은 이제품을 피하시거나 다른제품과 함께 쓰시는걸 권해드려요 민감성피부는 아니지만 그래도 이거 쓰고 딱히 트러블은 안났습니다 들고다니면서 자주 발라주는 중이에요 홍조도 살짝 가라앉은게 보입니다 튜브형이여서 좋지만 가끔 양조절에 실패할때가 있습니드 매우 만족하지만 가난한 학생인 제가 제 값주고 구매하진 않을것같아서 굿굿줬습니다 
893,893,어성초 스팟 패드 카밍 터치,32,건성,앰플도 많이 들어있고 트러블 난 부분에 얹어놓고 있으면 붉은기가 많이 가라앉아 있어서 좋아요 
894,894,어성초 스팟 패드 카밍 터치,25,복합성,올리브영 세일항 때 네통 쟁였습니다 두통에 26000원 할 땐가 샀던거 같아요 패드를 원래 잘 안쓰는게 쓰다보면 너무 건조해져서 나중엔 그냥 종이를 피부에 문대는 느낌이 들어서였는데요 얘는 꽤 촉촉해요 그래서 닦아내는 용으로도 쓰고 머리 말릴띠 올려둘 팩으로도 쓰곤 합니다 근데 사이즈가 너무 작아서 뺨 전체가 안가려져요 내 얼굴 안큰데 패드 사이즈만 좀 커졌으면 좋겠어요
895,895,어성초 스팟 패드 카밍 터치,18,복합성,여드름 좋아지는건 아직 잘 모르겠어요 그리고 좀 작아서 불편해요 그냥 무난한 패드에요
896,896,어성초 스팟 패드 카밍 터치,32,민감성,선물 받아서 사용 중인데 온라인 최저가 생각보다 많이 저렴하더라구요 민감성 피부에 사용하기 좋고 향도 없어서 자극이 없어요 한통에 75매가 들어가 있고 에센스 양도 엄청 많아요 
897,897,어성초 스팟 패드 카밍 터치,20,복합성,집게도 들어가있고 에센스도 듬뿍 담겨져있어서 좋아요 장수도 많고 매일 쓰면 두세달 정도 넉넉하게 사용할 수있어요 씻고 나온후 화장하기전 사용하면 피부결도 정돈되고 화장도 잘먹더라구요 어성초가 들어가있어서 피부 트러블도 나지 않았어요 좋았습니다 
898,898,어성초 스팟 패드 카밍 터치,21,지성,피부가 울긋불긋 뒤집어지기 시작하는게 보여서 구매했어요 용기 구성은 매우 편하게 되어 있어요 집게가 내장 되어 있어서 청결하게 사용할 수 있습니다 다만 제 피부 타입에는 조금 안 맞았는지 얼굴에 올려놓으면 따끔거리더라고요 물론 얼굴이 더 뒤집어지진 않았지만 마냥 순한 성분은 아닌 것 같았어요 그래도 향도 좋고 무난하게 사용할 수 있어서 추천해요 
899,899,어성초 스팟 패드 카밍 터치,25,복합성,부드럽고 사용하기 편해요 집게 있어서 집기도 편해요 향은 무향 인듯 거의 나지 않고 좋아요 근데 효과는 잘 모르겠어요 
900,900,어성초 스팟 패드 카밍 터치,25,민감성,아 말해모해 아비브 어성초 제품 성분 효능 설명하기도 입아프져 씻고 하나 꺼내서 바로 얼굴한번 약하게 쓸어주고 이마에 챡 붙히고 머리 말리면 앞머리 말릴때 이마 건조함 덜하고 화장해서 뾱뾱 올라오는 트러블 쉐엣기들 덜해요 단 단점이 있다면 패드 진짜 너무 작아요 제품 자체도 가격이 좀 있는데 패드는 째깐해서 한번에 많이 쓰게되고 진짜 그냥 아비브 주주 할까 돈 엄청 벌었을거 같은데
901,901,어성초 스팟 패드 카밍 터치,22,민감성,그냥 쏘쏘했어요 닦아내기에 좋았습니다
902,902,어성초 스팟 패드 카밍 터치,30,복합성,좋지도 나쁘지도 않아요 딱 닦아내기 좋은 제형 무난해용
903,903,어성초 스팟 패드 카밍 터치,26,민감성,올영에서 원플원할때 사봤어요 패드는 첨써보는데 나름 나쁘지 않았어요 크기가 작아서 여러개 붙여야 하는 흠이에요 그리고 떼자마자 조금 건조해지는 느낌이 들어요 케이스랑 집게활용성은 진짜 편리해서 좋았어요 
904,904,어성초 스팟 패드 카밍 터치,28,건성,가끔 마스크때문에 트러블이 올라오거나 건조해서 당길때 정말 최고에요 올려두고 시간이 지난후에 떼어내고를 반복하면 싹 가라앉아요 전 이패드쓰고 붉은기도 많이 잡았어요 저처럼 트러블성 민감피부하면 꼭 추천하고 싶어요 
905,905,어성초 스팟 패드 카밍 터치,25,건성,행사할때 구입해서 쓰고잇는데 음 조금 금방 건조해지는것같아요 그냥 진짜 닦토대신 피부정돈용으로 사용하고 원래 피부관리철저하게안해서 저녁에 그냥 스킨정도만햇엇는뎇얘는 미스트까지 하고자요
906,906,어성초 스팟 패드 카밍 터치,37,복합성,닦도파라서 여러가지 패드타입써봤는데 패드가 이렇게 얇고 작은건 처음봄 진정효과가 뛰어나다면 패드사이즈를 포기하고도 쓰겠지만 이정도는 다른 패드들도 충분하기 때문에 재구매는 안할듯 게다가 집게끼우는부분도 잘 안맞아서 이래저래 맘에 안듦
907,907,어성초 스팟 패드 카밍 터치,36,복합성,어성초 성분이 매우 잘맞아서 이름에 어성초 들어있다 하면 믿고 구매하는 편이에요 회원가입하면 체험키트 보내주는 이벤트에서 첨써보고 반했던 패드인데 올영세일 때 사뒀다가 드디어 한 통 비웠네요 장점 1 격자무늬의 거즈면 각질 정리가 깔끔하게 될 것 같은 재질이 다른 필링패드와 가장 차별화된 점이 아닌가 싶어요 이것 때문에 사기도 했구요 2 자극없이 순한 에센스 어성초 성분답게 피부를 촉촉하게 진정시켜줘요 단점 1 크기 많은분들이 이미 단점으로 꼽았지만 역시 불편합니다 볼에 두개만 올려두고 싶은데 턱없이 작네요 2 에센스양이 생각보다 충분하지 않은 것 같아요 다 써갈쯤 엔 패드가 마른느낌이었어요
908,908,어성초 스팟 패드 카밍 터치,23,복합성,올영에서 원플 세일할 때 사서 사용해 봤는데 너무 좋아요 자극도 덜하고 순해서 피부에 트러블이 덜 나서 너무 좋아요 
909,909,어성초 스팟 패드 카밍 터치,36,민감성,어성초 에센스가 좋아서 패드도 구매했어요 자극없이 사용할 수있는 토너패드라서 닥토대용으로 사용해도되고 메이크업전 머리말리면서 볼에 올려놔도 좋아요 예민피부인데 오래올려놔도 자극없는게 맘에들어요 여름에는 시원하게 사용해도 좋을것같아요 
910,910,어성초 스팟 패드 카밍 터치,41,복합성,마스크로 턱 트러블이 계속 터져나와 진정에 좋은 어성초로 퇴근 후 10분씩 얹어놓고 있어요 그리고 선스틱 안맞아서 갑분 볼이 벌개졌을 때 척 얹으니 바로 가라앉더라구요 하나 아쉬운 건 시트가 두꺼워서 밀착력이 쬐끔 떨어져요 
911,911,어성초 스팟 패드 카밍 터치,27,민감성,촉촉한 피부를 유지시켜주고 패드 사용하고 화장하면 화장이 잘먹는다 о о 팩처럼 원하는 부위 케어가 가능해서 좋다 
912,912,어성초 스팟 패드 카밍 터치,29,건성,저에게 패드는 팩대용이라 흘러내리지않고 착붙어있으면서 촉촉해야해요 그래서 테스트해봤는데 나쁘지않았어요 적당히 달라붙어있고 좀약하지만 나름 촉촉하고 흘러내림이 없었어요 그니까 건성이 환절기나긴 좀 약한느낌 
913,913,어성초 스팟 패드 카밍 터치,24,중성,에센스가 풍부하게 들어있고 뚜껑에 집게를 달아놓을 수 있어 좋았어요 휴대용 뚜껑도 따로 있더라구용 닦아내는 용으로도 좋지만 진정 토너팩으로 사용하기에 더 좋은 제품 같아요 거친 면과 부드러운 면으로 구분되어 있어 용도에 맞게 쓰기 좋았구요 특별한 장점은 아직 잘 모르겠지만 자극받은 피부 위에 토너팩으로 진정용으로 사용하고 있는데 무난하게 괜찮습니당
914,914,어성초 스팟 패드 카밍 터치,26,복합성,토너패드로 무난합니다 촉촉하고 패드가 피부에 자극을 많이 주지 않아요 근데 뚜껑 안쪽에 탈부착 가능한 집게는 너무 잘 튕겨 나가서 익숙해 질 필요가 있어요 
915,915,어성초 스팟 패드 카밍 터치,25,복합성,제 첫 패드 스킨이에요 일단 디자인 면에서도 넘넘 예뻤고 열자마자 엄청난 수분감이 보였어요 인터넷으로 찾아 보니까 약모밀 추출물이 함유 되어있다고 하는데 홍조나 염증을 가라앉혀 주는 데 좋다고 하더라구요 직접 써보니 자극적이지 않고 엄청 순한 느낌 촉촉하게 수분 공급이 되고 금방 날아가면서 쿨링감도 느낄 수 있었어요 앞으로 정착 정착
916,916,어성초 스팟 패드 카밍 터치,27,지성,이거 넘 좋은데요 지성이고 좁쌀여드름 나는 편인데 이거 쓰고 좀 진정된 것 같아요 다른 화장품 변화 1도 없고 스킨대신 아침 저녁으로 스팟 패드를 썼거든요 같이 사서 쓴 동생도 피부개선 효과 있어서 이 아이 덕분으로 생각하고 있습니당 가격이 사악하지만 1 1 행사해서 쟁여놨어요 
917,917,어성초 스팟 패드 카밍 터치,34,중성,올영에서 원플원할때 궁금해서 구매해보았는데 첫인상은 정말 아비브답군 이라 생각함 아비브스럽게 과하지않고 패드가 하는 역할만을 딱 담은 느낌이었다 패드의 액이 넘쳐 흐르지도 않고 무향에다가 닦아내는 기능을 충실히 한다 그래서 나는 아침에 일어나자마자 세수용 패드로 사용중인데 자극1도 없고 눈꺼풀을 마구닦아내도 눈이 하나도 따끔하지않다 그래서 정말 세수용으로 딱이다 다만 패드 크기가 작아서 가끔 한장으로 부족할때가 있고 스킨팩 으로하기엔 수분감도 아쉽고 너무 많이 쓰게 되어 이건 정말 아침에 얼굴 닦는용이나 저녁에 자기전 먼지닦기용으로 딱이라 재구매 의사 백프로임 
918,918,어성초 스팟 패드 카밍 터치,24,복합성,좋다고들 하는데 그냥 무난한거 같아요 패드가 너무 작고 쫌 끈쩍한 느낌이에요
919,919,어성초 스팟 패드 카밍 터치,20,민감성,에센스가 흘러넘칠만큼 찰랑찰랑하게 들어있어서 너무 좋고 팩하기도 좋아요 드라마틱한 효과는 없는데 피부결이 좋아지는데 자극은 없고 순해서 너무 좋아요 재구매의사 완전 있어요 
920,920,어성초 스팟 패드 카밍 터치,23,복합성,패드는 안썼었는데 에센스가 이렇게 많고 촉촉한건 처음이에요 이거 바르고 작게 올라왔던 것들이 진정 되는걸 느꼈거든요 두통째 화장대에서 빼놓지않고 결정돈 하려고 쓰는데 이걸로 패드 제품들에 입덕하고 있어용
921,921,어성초 스팟 패드 카밍 터치,32,중성,에센스도 진짜 듬뿍적셔있구 집게도 있어서 위생적으로 사용하기 편하네요 피부 트러블도 잘 안생겨요
922,922,어성초 스팟 패드 카밍 터치,16,민감성,여드름 진정은 모르겠지만 이거 쓰고 붉은기가 많이 개선되었어요 전에는 톤까지 빨개서 여드름이 더 안좋아보였는데 빨간게 개선이 되니 피부가 그래도 전보다 나아보여요 먼가 어성초가 잘맞는거 같아요 재구매 의사 꼭 있습니당
923,923,어성초 스팟 패드 카밍 터치,22,지성,올리브영에서 세일하기도하고 잘 팔리길래 구매했는데 만족하면서 쓰고있어요 일단 패드가 자극이 없고 시트도 촉촉해요 각질제거도 데일리로 가능하고 성분이 어성초라 진정효과도 뛰어나서 추천해요 
924,924,어성초 스팟 패드 카밍 터치,25,지성,올리브영 1 1에 26000원일 때 친구랑 나눠서 13000원에 구매했어요 트러블 올라왔을 때 사용하면 즉각 효과가 나타난다고 해서 기대하고 구매했는데 다른 어성초 시카 제품들과 비교해서 큰 차이는 없었습니다 정가 주고 샀으면 조금 후회할 뻔 했어요 마스크 때문에 피부가 뒤집혔는데 무난하게 사용하기 좋았던 것 같고 광고하는 것처럼 어마어마한 효과는 못 느꼈어요
925,925,어성초 스팟 패드 카밍 터치,36,건성,역시어성초 바로 즉각적인효과가보여서좋다 
926,926,어성초 스팟 패드 카밍 터치,19,건성,촉촉하고 좋아요 여드름에 자극도 크게 없고 좀 더 오래 써봐야 겠어요
927,927,어성초 스팟 패드 카밍 터치,16,복합성,패드 사이즈가 작아서 1 2장은 써야 되요 그점 말고는 무난무난해요
928,928,어성초 스팟 패드 카밍 터치,30,민감성,수분 진정에 좋아요 피부가지치거나 가렵거나 답답할때 자주 사용하고있는데 좋아요 
929,929,어성초 스팟 패드 카밍 터치,30,복합성,딱 무난하게 쓸만한 토너패드 아침이나 저녁에 열이나 트러블을 가라앉힐겸 닦는 패드겸 쓰기좋은 패드 집게용 거치대가 따로 있는것이 아니라서 집게가 제일 오래살아남은 패드 진정이 엄청 잘되거나 팩처럼 올리면 수분이 꽉찬 느낌은 전혀없었음 떼는 순간 굉장히 건조함을 느꼈음
930,930,어성초 스팟 패드 카밍 터치,24,민감성,성분이 괜찮길래 구매해봤어요 특별한 느낌은 없고 닦아내는 용도로 쓰기 무난해요 향은 무향이고 토너 양이 많아서 촉촉하게 쓰기 좋았어요
931,931,어성초 스팟 패드 카밍 터치,20,중성,브랜드 감성값으로 삿음 특뵬한거없음 면은 두꺼움
932,932,어성초 스팟 패드 카밍 터치,23,지성,핀셋 안에 넣어서 사용하는 점이 엄청 좋았어요 전에 사용하던 제품은 핀셋은 있는데 둘 곳이 없어서 핀셋을 잘 안사용하게 됐거든요 그리고 촉촉한 편이고 거즈면이랑 다른 면 두 면 구성이 있는 게 좋았어요 거즈면이 엄청 거칠지고 않아서 잘 쓰고 있어요 데일리 각질제거 하기 딱 좋은 그리고 저자극인 느낌이에요 뭔가 다른 패드들에 있는 상쾌한 건 없지만 진정 수분은 더 확실한 느낌 저는 쏘쏘하게 좋았어요 
933,933,어성초 스팟 패드 카밍 터치,28,복합성,아비브 어성초팩을 잘 사용하고있어서 어성초 패드 구입해봤어요 한쪽은 거즈면 한쪽은 좀 부드러운 면으로 되어있어 용도에 따라 쓰기좋아요 그리고 토너가 충분히 적셔져있어요 무겁거나 자극적이지않아 데일리하게 세안 후 가볍게 수분공급 진정용으로 사용하기 좋아요 다만 드라마틱한 촉촉함이나 어떤 기능이 있진 않아요 무난하게 오래 잘 쓸것 같아요 
934,934,어성초 스팟 패드 카밍 터치,30,건성,일단 핀셋을 안에 보관하는 패키지나 디자인이 넘 좋구요 아비브 어성초 라인 처음 써보는데 순하긴 엄청 순해서 좋았어요 세일할 때 산거긴 하지만 진정에 효과를 더 보면 재구매 할 거예요 일주일 사용 후기 트러블이 잘 진정돼요 피부결도 맑아진 느낌이구요 아비브 처음 써보는데 제품력이 좋아서 의외네요
935,935,어성초 스팟 패드 카밍 터치,28,복합성,올리브영에서 세일중이라 구매해봤습니다 주변에서 후기가 괜찮아서 저도 구매해서 사용중인데 패드의 크기가 좀 작은거 빼면 만족스럽게 쓰고 있습니다 성분도 저랑 잘 맞는 편인것 같습니다 아무래도 닦토패드로 사용하는 것 보다는 스킨 패드 팩처럼 사용하는 것이 좀 더 효과적이었습니다 그래도 에센스 양도 많고 해서 잘 사용하고 있고 재구매 의사도 있습니다 
936,936,어성초 스팟 패드 카밍 터치,40,복합성,올리브영 행사로 구입 패드크기가 작아서 놀람 저자극 순한느낌 사용후 트러블은 없었음 거의 무향에 가까움 한번쓰고 남을정도로 촉촉한 패드 플라스틱 핀셋 편함 뚜껑잠금장치가 꽉 닫혔는지 알수없어 살짝 아쉬움 패드크기가 커진다면 재구매 하겠음
937,937,어성초 스팟 패드 카밍 터치,26,복합성,어성초 좋다고 친구한테 영업당해서 산 거 완전 만족
938,938,어성초 스팟 패드 카밍 터치,39,중성,잘쓰고 있긴한데 다른브랜드 패드들이랑 비교했을때 특별한건 잘 모르겠어요 데일리로 쓰는데 세일을 더 많이 해주면 재구매 할 것 같아요 
939,939,어성초 스팟 패드 카밍 터치,23,지성,패드 사이즈가 좀 작긴하지만 산뜻하고 촉촉해서 수분공급에 좋았음 닦토를 권장하는건 아니지만 거즈면이 너무 거칠지도 않고 되게 부드러워서 패드로 얼굴 닦는걸 좋아하시는 분들은 맘에 들어하실 제품 근데 진정효과는 그냥 쏘쏘했다 안 붙인것보단 나은데 그렇다고 딱히 좋은것도 아닌 개인적으로 얘보다 더마토리 시카패드가 진정엔 더 좋았음 
940,940,어성초 스팟 패드 카밍 터치,27,중성,올리브영 세일로 구매 에센스 양이 정말 많아요 그리고 패드도 엠보싱 재질이라 각질 관리 피부결 관리에 좋습니다 확실히 에센스양도 많고 물제형보다는 살짝 점도가 있어 닦토스킨단계 치고 보습력 그리고 스킨 팩으로 하면 진정도 되는 거 같아요 다만 패드가 살짝 미니미해서 국소부위 팩으로 좋아요 팩하면 크림류 따로 발라야 할 정도의 보습력이라 한겨울보단 초여름 초가을까지 맞을 거 같아요
941,941,어성초 스팟 패드 카밍 터치,22,건성,시원하게 하면 진짜 얼굴이 정화되는 느낌이에요 
942,942,어성초 스팟 패드 카밍 터치,29,복합성,민감한 피부에 사용하기 좋은 것 같아요 아비브 어성초 라인이 굉장히 잘 맞았어서 패드도 궁금했는데 토너랑 같은 느낌으로 사용 후 약간의 쫀쫀한 마무리감이 있어서 지복합성인 제 피부엔 패드만으로도 수분감이 느껴졌어요 패드 면도 거칠지 않아서 피부 자극도 덜해요 아침 케어용으로 사용하기 딱 좋았습니당 한가지 아쉬웠던 점은 패드 크기가 작았던 점이에요 조금 더 컸으면 좋았을텐데 제가 사용했던 패드중에 가작 작네요 
943,943,어성초 스팟 패드 카밍 터치,30,복합성,정유미님이 사용해서 유명한 제품이라 구매해봤는데 세안 후 피부결정돈도 되고 처음 어성초성분함유된걸 사용해봤는데 진정효과도있고 잘 맞았어요 
944,944,어성초 스팟 패드 카밍 터치,27,복합성, 아비브하면 껌딱지팩이 유명하잖아요 저도 이 팩쓰고 좋아서 아비브 브랜드를 알게 되었는데 이번에 올영세일하면서 처음 스킨패드도 한번 구매해봤어요 얇고 패드도 부드러워서 피부에 자극이 덜하고 스킨팩으로도 사용할 수 있어 활용도가 높은 패드인것같아요 배우 정유미님께서도 사용해서 더 신뢰도 있는 제품 
945,945,어성초 스팟 패드 카밍 터치,31,복합성,아비브 어성초 올리브영 세일할때 사쏘용 스트라이덱스만 쓰다가 건조해져서 요거로 갈아탔는데 자극없고 진짜 순해요 확실히 부스팅 토너패드 쓸 때랑 안쓸때랑 그다음 단계가 흡수되는게 달라요 피부가 촵촵 수분 넣어주려면 토너패드 꼭 쓰세요
946,946,어성초 스팟 패드 카밍 터치,25,복합성,토너패드를 주변에서 많이 추천해서 메 브 꺼 사려다가 너무 비싸서 이제품이 할인하길래 사서 화장전 쓰고 한번 나가봣는데 피부가 너무좋아보엿어요 평소보다 광채도나고 마치 화장안한것처럼 내피부처럼 파운데이션이 밀착되는 느낌을 받앗어요
947,947,어성초 스팟 패드 카밍 터치,28,복합성,처음으로 사용한 토너 패드에요 예전에 지우개패드 써봣을때 너무별로여서 솔직히 기대도안햇는데 저번에 아비브 어성초 팩 썻을때 너무 갠찮앗어서 토너패드 구매했는데 진정효과는 확실히 느껴지구요 제가 어성초랑 잘맞다는걸 알앗어용 
